agency_id,route_long_name,representative_route_id,route_ids,direction_count,route_desc,bidirectional_pair_flag
LTFRB,DIVISORIA - NORTH PIER via MORIONES,LTFRB_PUJ1970,LTFRB_PUJ1970|LTFRB_PUJ1971,2,"Sto. Cristo / Claro M. Recto Ave Intersection, Manila - Manila Film Centre, President Ferdinand E. Marcos Highway, Tondo",True
LTFRB,DIVISORIA - QUIAPO via EVANGELISTA,LTFRB_PUJ1968,LTFRB_PUJ1968|LTFRB_PUJ1969,2,"Quezon Blvd, Manila - Dagupan, Manila",True
LTFRB,DIVISORIA - SAN JUAN via CM RECTO,LTFRB_PUJ1966,LTFRB_PUJ1966|LTFRB_PUJ1967,2,"Antonio Rivera, Manila - Corazon De Jesus / N.Domingo, Manila",True
LTFRB,DIVISORIA - SANGANDAAN,LTFRB_PUJ1964,LTFRB_PUJ1964|LTFRB_PUJ1965,2,"Dagupan, Manila - Jollibee, Samson Road, Caloocan City",True
LTFRB,DIVISORIA - STA CRUZ,LTFRB_PUJ1962,LTFRB_PUJ1962|LTFRB_PUJ1963,2,"Camba / Clavel Intersection, Manila - A F. Torres / Ronquillo Intersection, Manila",True
LTFRB,DIVISORIA - STA CRUZ via NICHOLAS,LTFRB_PUJ1960,LTFRB_PUJ1960|LTFRB_PUJ1961,2,"Lara / Madrid Intersection, Manila - A F. Torres / Ronquillo Intersection, Manila",True
LTFRB,DIVISORIA - STA MESA via CM RECTO,LTFRB_PUJ1958,LTFRB_PUJ1958|LTFRB_PUJ1959,2,"Narra, Manila - Internet Cafe, Old Sta. Mesa, Manila",True
LTFRB,Dagat - Dagatan - del Pan via Rotonda,LTFRB_PUJ1238,LTFRB_PUJ1238|LTFRB_PUJ1239,2,"Sto. Nino Church, Nicolas Zamora, Manila - ADC Batching Point, North Bay Boulevard, City of Navotas",True
LTFRB,DagatDagatan Delpan via Divisoria,LTFRB_PUJ2615,LTFRB_PUJ2615|LTFRB_PUJ2616,2,"Sto. Nino Church, Nicolas Zamora, Manila - President Ferdinand E. Marcos Highway, Tondo",True
LTFRB,Dampalit Hulo Palengke,LTFRB_PUJ2617,LTFRB_PUJ2617|LTFRB_PUJ2618,2,"Kamias Rd / Kasing-Kasing Intersection, Quezon City, Manila - Sto Rosario Parish, Don Bastilio Bautista Boulevard, Malabon City",True
LTFRB,Dapitan - I. Delos Reyes/P. Campa via Laon Laan,LTFRB_PUJ1243,LTFRB_PUJ1243,1,"Community Centre, San Isidro Labrador, Quezon City - España Blvd / Nicanor Reyes St Intersection, Manila",False
LTFRB,Dapitan - Libertad via Mabini,LTFRB_PUJ1244,LTFRB_PUJ1244|LTFRB_PUJ1245,2,"Antonio Arnaiz Ave / F.B. Harrison St Intersection - Community Centre, San Isidro Labrador, Quezon City",True
LTFRB,Dapitan - Pasay RTDA. Via L. Guinto,LTFRB_PUJ1246,LTFRB_PUJ1246|LTFRB_PUJ1247,2,"Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila - Community Centre, San Isidro Labrador, Quezon City",True
LTFRB,Dapitan Libertad via L Guinto,LTFRB_PUJ2315,LTFRB_PUJ2315|LTFRB_PUJ2316,2,"Taft Ave / College Rd Intersection, Lungsod ng Pasay - Taft Ave / Padre Faura Intersection, Manila",True
LTFRB,"Dasmarinas - Plaza Lawton via E. Aguinaldo Highway, Roxas Blvd",LTFRB_PUB1143,LTFRB_PUB1143|LTFRB_PUB1144,2,"San Agustin Bus Terminal, Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila - Leon Guinto Sr., Manila",True
LTFRB,Dasmarinas Resettlement Area - Baclaran via Coastal Rd.,LTFRB_PUJ1240,LTFRB_PUJ1240|LTFRB_PUJ1241,2,"Block-B Internal Rd, Lungsod ng Dasmariñas, Manila - F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila",True
LTFRB,Del Monte - Kanloan via Mayon,LTFRB_PUJ1628,LTFRB_PUJ1628|LTFRB_PUJ1629,2,"Del Monte Avenue / A. Bonifacio Intersection, Quezon City - Apo / Quezon Avenue Intersection, Quezon City",True
LTFRB,Del Monte - Quezon Ave. via Banaue,LTFRB_PUJ1250,LTFRB_PUJ1250|LTFRB_PUJ1251,2,"Banawe Avenue / P. Florentino Intersection, Quezon City - Banawe Avenue, Quezon City",True
LTFRB,Del Pan Guadalupe (Ibabaw),LTFRB_PUJ1252,LTFRB_PUJ1252|LTFRB_PUJ1253,2,"Epifanio de los Santos Avenue, Makati City, Manila - Tejeron, Makati City, Manila",True
LTFRB,Dian - Libertad,LTFRB_PUJ1254,LTFRB_PUJ1254|LTFRB_PUJ1255,2,"A. Arnaiz Ave / Hidalgo, Lungsod ng Pasay, Manila - Dian / Pablo Ocampo Sr. Intersection, Manila",True
LTFRB,"Divisoria - Don Bosco via Moriones, Dagupan, Juan Luna",LTFRB_PUJ1256,LTFRB_PUJ1256|LTFRB_PUJ1257,2,"Union Bank of Philippines, Juan Luca, Manila - d E. Marcos Highway / Herbosa Intersection, Velasquez, Tondo",True
LTFRB,Divisoria - Gasak via H. Lopez,LTFRB_PUJ1258,LTFRB_PUJ1258|LTFRB_PUJ1259,2,"P. Rada / Carman Planas Intersection, Manila - General Luma Street / Ilang Ilang Intersection, Malabon City",True
LTFRB,Divisoria - Gastambide via Morayta,LTFRB_PUJ1290,LTFRB_PUJ1290|LTFRB_PUJ1291,2,"Jose Abad Santos Ave., Manila - España Blvd / Nicanor Reyes St Intersection, Manila",True
LTFRB,Divisoria - Libertad via L. Guinto,LTFRB_PUJ1260,LTFRB_PUJ1260|LTFRB_PUJ1261,2,"Juan Luna, Manila - Antonio Arnaiz Ave / P.Zamora Intersection, Manila",True
LTFRB,Divisoria - Libertad via Mabini,LTFRB_PUJ1262,LTFRB_PUJ1262|LTFRB_PUJ1263,2,"Juan Luna, Manila - Park Ave, Lungsod ng Pasay",True
LTFRB,"Divisoria - MCU via Del Mundo, J.A. Santos",LTFRB_PUJ1268,LTFRB_PUJ1268|LTFRB_PUJ1269,2,"Antonio Rivera, Manila - Epifanio de los Santos Avenue / Gen Malvar Intersection , Caloocan City",True
LTFRB,Divisoria - Magpajo via A. Mabini,LTFRB_PUJ1266,LTFRB_PUJ1266|LTFRB_PUJ1267,2,"Dagupan, Manila - Matrinez Memorial College, A. Mabini Avenue, Juan Luna, Caloocan City",True
LTFRB,Divisoria - Malinta via J.A. Santos,LTFRB_PUJ1264,LTFRB_PUJ1264|LTFRB_PUJ1265,2,"Antonio Rivera, Manila - MacArthur Highway / San Miguel Interchange, Dalandanan, Valenzuela City",True
LTFRB,"Divisoria - Murphy via Legarda, Aurora Blvd.",LTFRB_PUJ1270,LTFRB_PUJ1270|LTFRB_PUJ1271,2,"Antonio Rivera, Manila - W Point / Columbia Intersection, Quezon City, Manila",True
LTFRB,Divisoria - Navotas via H. Lopez,LTFRB_PUJ1272,LTFRB_PUJ1272|LTFRB_PUJ1273,2,"Ylayay, Manila - M. Naval, City of Navotas",True
LTFRB,Divisoria - Pasay RTDA. Via L. Guinto,LTFRB_PUJ1274,LTFRB_PUJ1274|LTFRB_PUJ1275,2,"Soler St / Roman Intersection, Manila - Tramo, Lungsod ng Pasay",True
LTFRB,Divisoria - Pier North via Del Pan,LTFRB_PUJ1276,LTFRB_PUJ1276|LTFRB_PUJ1277,2,"Del Pan Flyover, Manila - Moriones / Sta. Maria Intersection, Manila",True
LTFRB,Divisoria - Punta via Sta. Mesa,LTFRB_PUJ1278,LTFRB_PUJ1278|LTFRB_PUJ1279,2,"Claro M. Recto Ave / Jose Abad Santos Ave. Intersection, Manila - F Y Manalo, Manila",True
LTFRB,Divisoria - Retiro via J. A. Santos,LTFRB_PUJ1280,LTFRB_PUJ1280|LTFRB_PUJ1281,2,"Narra, Manila - N. S. Amoranto Sr. Avenue / Don Jose Intersection, Quezon City",True
LTFRB,Divisoria - San Juan,LTFRB_PUJ1284,LTFRB_PUJ1284|LTFRB_PUJ1285,2,"Claro M. Recto Ave, Manila - Corazon De Jesus / N.Domingo, Manila",True
LTFRB,Divisoria - Sangandaan via Maypajo,LTFRB_PUJ1282,LTFRB_PUJ1282|LTFRB_PUJ1283,2,"Dagupan, Manila - Jollibee, Samson Road, Caloocan City",True
LTFRB,Divisoria - Sta. Cruz via Madrid,LTFRB_PUJ1286,LTFRB_PUJ1286,1,"Dasmariñas, Manila - Camba / Clavel Intersection, Manila",False
LTFRB,Divisoria - Sta. Mesa via R. Magsaysay,LTFRB_PUJ1288,LTFRB_PUJ1288|LTFRB_PUJ1289,2,"Claro M. Recto Ave, Manila - Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila",True
LTFRB,Divisoria - Tayuman via Dagupan,LTFRB_PUJ1294,LTFRB_PUJ1294|LTFRB_PUJ1295,2,"Dagupan, Manila - Dagupan / Arqueros Intersection, Manila",True
LTFRB,Divisoria - Velasquez,LTFRB_PUJ1296,LTFRB_PUJ1296|LTFRB_PUJ1297,2,"Union Bank of Philippines, Juan Luca, Manila - Vitas, Velasquez, Tondo",True
LTFRB,Divisoria T.M. Kalaw via Jones Br.,LTFRB_PUJ1292,LTFRB_PUJ1292|LTFRB_PUJ1293,2,"T.M. Kalaw / Maria Y. Orosa St - Juan Luna, Manila",True
LTFRB,Domestic Grotto via EDSA,LTFRB_PUB1043,LTFRB_PUB1043|LTFRB_PUB1044,2,"Natalia, Parañaque City, Manila - Sta. Maria - Tungkong Mangga Rd / Quirino Highway Intersection, City of San Jose del Monte",True
LTFRB,Dominga - Libertad,LTFRB_PUJ1298,LTFRB_PUJ1298|LTFRB_PUJ1299,2,"Taft Avenue / Pablo Ocampo Sreet, Avenue, Manila - Antonio Arnaiz Ave / F.B. Harrison St Intersection",True
LTFRB,Don Mariano Marcos Ave Quirino Highway via Tsora,LTFRB_PUJ2317,LTFRB_PUJ2317|LTFRB_PUJ2318,2,"Tandang Sora / Demetria Reynaldo Intersection, Quezon City - Tanding Sora Avenue, Quezon City",True
LTFRB,EDSA - Shaw - Ortigas Complex,LTFRB_PUJ1316,LTFRB_PUJ1316|LTFRB_PUJ1317,2,"Firefly / Green Meadows Ave Intersection, Pasig City, Manila - Shaw Blvd, Shaw Blvd, Manila",True
LTFRB,EDSA CENTR - SAN JOAQUIN,LTFRB_PUJ1956,LTFRB_PUJ1956|LTFRB_PUJ1957,2,"M. Almeda, Pateros, Manila - Mayflower, Mandaluyong City, Manila",True
LTFRB,EDSA CENTRAL - GUADALUPE via PIONEER,LTFRB_PUJ1954,LTFRB_PUJ1954|LTFRB_PUJ1955,2,"Kalayaan Ave / Gen. Jacinto St Intersection, Taguig City, Manila - Mayflower, Mandaluyong City, Manila",True
LTFRB,EDSA NORTH AVE - PAGASA,LTFRB_PUJ1952,LTFRB_PUJ1952|LTFRB_PUJ1953,2,"Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - Mindanao Avenue, Quezon City",True
LTFRB,EDSA NORTH AVE - PROJ 6,LTFRB_PUJ1950,LTFRB_PUJ1950|LTFRB_PUJ1951,2,"Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - Emensto Rondon High School, Road 3, Quezon City",True
LTFRB,EDSA NORTH AVE - QC HALL,LTFRB_PUJ1948,LTFRB_PUJ1948|LTFRB_PUJ1949,2,"Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila",True
LTFRB,EDSA NORTH AVE - QUIRINO HIGHWAY via MINDANAO AVE,LTFRB_PUJ1947,LTFRB_PUJ1947,1,"Quirino Highway / Mindanao Avenue Intersection, Quezon City - Epifanio de los Santos Avenue, Quezon City",False
LTFRB,EDSA SHAW Guadalupe via S MAdre,LTFRB_PUJ2209,LTFRB_PUJ2209|LTFRB_PUJ2210,2,"Sgt. Fabian Yabut Circle, Makati City, Manila - Mayflower, Mandaluyong City, Manila",True
LTFRB,EDSA Shaw Angono,LTFRB_PUJ2205,LTFRB_PUJ2205|LTFRB_PUJ2206,2,"Manila East Rd, Angono, Manila - Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila",True
LTFRB,EDSA Shaw Central San Joaquin,LTFRB_PUJ2213,LTFRB_PUJ2213|LTFRB_PUJ2214,2,"M. Almeda, Pateros, Manila - Shaw Blvd, Shaw Blvd, Manila",True
LTFRB,EDSA Shaw E Rodriguez Ortigas Ave,LTFRB_PUJ2207,LTFRB_PUJ2207|LTFRB_PUJ2208,2,"Mayflower, Mandaluyong City, Manila - Lanuza Ave / C-5 Intersection , Pasig City, Manila",True
LTFRB,EDSA Shaw Quiapo via Sta Mesa,LTFRB_PUJ2211,LTFRB_PUJ2211|LTFRB_PUJ2212,2,"Balderama / Caruncho Ave, Pasig City, Manila - Legarda, Manila",True
LTFRB,EDSA/North Ave. - Tandang Sora/Mindanao Ave.,LTFRB_PUJ1300,LTFRB_PUJ1300|LTFRB_PUJ1301,2,"Pacific Global Hospital, Mindanao Avenue, Quezon City - Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City",True
LTFRB,"EDSA/North Ave. - UP via North Ave., Marcos Ave.",LTFRB_PUJ1304,LTFRB_PUJ1304|LTFRB_PUJ1305,2,"Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - E. Ma. Guerrero / Osmeña Ave, Quezon City, Manila",True
LTFRB,EDSA/Pioneer - Pateros via Pasig,LTFRB_PUJ1306,LTFRB_PUJ1306|LTFRB_PUJ1307,2,"M. Almeda, Pateros, Manila - Epifanio de los Santos Avenue / United Intersection, Mandaluyong City, Manila",True
LTFRB,EDSA/SSH - Sucat via SSH,LTFRB_PUJ1308,LTFRB_PUJ1308|LTFRB_PUJ1309,2,"South Luzon Expressway, Muntinlupa City, Manila - Epifanio de los Santos Avenue / Skyway , Lungsod ng Makati, Manila",True
LTFRB,EDSA/Shaw - E. Rodriguez (Ugong) via J. Vargas Ave.,LTFRB_PUJ1310,LTFRB_PUJ1310|LTFRB_PUJ1311,2,"Mayflower, Mandaluyong City, Manila - Lanuza Ave / C-5 Intersection , Pasig City, Manila",True
LTFRB,EDSA/Shaw Central - Kalentong/JRC,LTFRB_PUJ1312,LTFRB_PUJ1312|LTFRB_PUJ1313,2,"Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila - Shaw Blvd, Mandaluyong City, Manila",True
LTFRB,EDSA/Shaw Central - Morong,LTFRB_PUJ1636,LTFRB_PUJ1636|LTFRB_PUJ1637,2,"Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila - Quezon Ave, Teresa, Manila",True
LTFRB,"EDSA/Shaw Central - Morong via Antipolo, Theresa",LTFRB_PUJ1638,LTFRB_PUJ1638|LTFRB_PUJ1639,2,"Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila - Un- named road near J. Sumulong Rd, Teresa, Manila",True
LTFRB,"EDSA/Shaw Central - Morong via Binangonan, Cardona",LTFRB_PUJ1314,LTFRB_PUJ1314|LTFRB_PUJ1315,2,"Manila East Rd, Binangonan, Manila - Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila",True
LTFRB,EDSA/Shaw Central - Pasig (TP),LTFRB_PUJ1318,LTFRB_PUJ1318|LTFRB_PUJ1319,2,"Epifanio de los Santos Avenue / United Intersection, Mandaluyong City, Manila - Balderama, Pasig City, Manila",True
LTFRB,EDSA/Shaw Central - Tanay via Antipolo,LTFRB_PUJ1640,LTFRB_PUJ1640,1,"Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila - Quezon Ave, Teresa, Manila",False
LTFRB,EDSA/Shaw Central - Taytay,LTFRB_PUJ1321,LTFRB_PUJ1321,1,"Ortigas Ave / 5th Avenue Intersection, Pagis City, Manila - Epifanio de los Santos Avenue / United Intersection, Mandaluyong City, Manila",False
LTFRB,EDSA/West Ave. - Panay Ave.,LTFRB_PUJ1324,LTFRB_PUJ1324|LTFRB_PUJ1325,2,"Quezon Avenue, Quezon City - Epifanio de los Santos Avenue / Bulacan Intersection, Quezon City",True
LTFRB,Eastwood Libis - Marriot Terminal via Acropolis,LTFRB_PUB1145,LTFRB_PUB1145|LTFRB_PUB1146,2,"Newport Blvd, Pasay City, Manila - Pheonix Sun Business Park, Quezon City, Manila",True
LTFRB,Edsa/Shaw.Central -Tipas (Taguig) via San Joaquin,LTFRB_PUJ1322,LTFRB_PUJ1322|LTFRB_PUJ1323,2,"M. Almeda, Pateros, Manila - Mayflower, Mandaluyong City, Manila",True
LTFRB,Escolta - Libertad via L. Guinto,LTFRB_PUJ1326,LTFRB_PUJ1326|LTFRB_PUJ1327,2,"Antonio Arnaiz Ave / F.B. Harrison St Intersection - T. Pinpin Street / Escolta Intersection, Manila",True
LTFRB,"Escolta - Monumento via G. del Mundo, Dasmarinas, Nueva",LTFRB_PUJ1330,LTFRB_PUJ1330|LTFRB_PUJ1331,2,"Rizal Avenue, Manila - Bonifacio Market, MacArthur Highway, Caloocan City",True
LTFRB,Escolta-Libertad via Mabini,LTFRB_PUJ2498,LTFRB_PUJ2498|LTFRB_PUJ2499,2,"Epifanio de los Santos Avenue / F.B. Harrison St Intersection, Lungsod ng Pasay - Rizal Avenue, Manila",True
LTFRB,Escolta-MCU via GDelMundo,LTFRB_PUJ2500,LTFRB_PUJ2500|LTFRB_PUJ2501,2,"Taft Avenue Extension / Narra Street Intersection, Lungsod ng Pasay, Manila - Rizal Avenue, Manila",True
LTFRB,Espana - Rizal Ave. via Blumentritt,LTFRB_PUJ1336,LTFRB_PUJ1336|LTFRB_PUJ1337,2,"Blumentritt, Manila - Cavitie / Leonor Rivera Intersection, Quezon City",True
LTFRB,Espana Rotonda - Proj. 2 & 3 via Timog,LTFRB_PUJ1334,LTFRB_PUJ1334|LTFRB_PUJ1335,2,"Quezon Avenue / D Tuazon Intersection, Quezon City - Molave, Quezon City, Manila",True
LTFRB,Espana-Rtda-Pier,LTFRB_PUJ2502,LTFRB_PUJ2502|LTFRB_PUJ2503,2,"Padre Burgos St, Manila - Instruccion / Espana Boulevard Intersection, Manila",True
LTFRB,Evangelista - Libertad,LTFRB_PUJ1338,LTFRB_PUJ1338|LTFRB_PUJ1339,2,"Gen.J.Cailles / Evangelista Intersection, Makati City - Antonio Arnaiz Ave / F.B. Harrison St Intersection",True
LTFRB,Ever - Bagong Silangan via Violago Homes,LTFRB_PUJ1620,LTFRB_PUJ1620|LTFRB_PUJ1621,2,"J.P Rizal / Gen. Villamor Intersection, Quezon City - Mary The Queen College, Commonwealth Avenue, Quezon City",True
LTFRB,Ever Gotesco Almar Subd,LTFRB_PUJ2319,LTFRB_PUJ2319|LTFRB_PUJ2320,2,"Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City - St Claire College of Caloocan, Zabarte Road, Caloocan City",True
LTFRB,Ever Gotesco Camarin via Zapote,LTFRB_PUJ2321,LTFRB_PUJ2321|LTFRB_PUJ2322,2,"Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City - National Mental Hospital, Barugo, Caloocan City",True
LTFRB,FAIRVIEW (WET MARKET) - TM KALAW via Q AVE,LTFRB_PUJ1944,LTFRB_PUJ1944,1,"Padre Burgos St, Manila - Regalado / Dahlia Intersection, Quezon City",False
LTFRB,FAIRVIEW - PHILCOA,LTFRB_PUJ1942,LTFRB_PUJ1942|LTFRB_PUJ1943,2,"Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila - Commonwealth Avenue, Quezon City",True
LTFRB,FAIRVIEW - QUIAPO,LTFRB_PUJ1940,LTFRB_PUJ1940|LTFRB_PUJ1941,2,"Quezon Blvd, Manila - Regalado / Dahlia Intersection, Quezon City",True
LTFRB,FAIRVIEW WET MARKET - PIER SOUTH via QUEZON AVE,LTFRB_PUJ1936,LTFRB_PUJ1936|LTFRB_PUJ1937,2,"25th St / Antonio C. Delgado Intersection, Manila - Regalado / Dahlia Intersection, Quezon City",True
LTFRB,FRISCO-REMEDIOS,LTFRB_PUJ1756,LTFRB_PUJ1756|LTFRB_PUJ1757,2,"Remedios / Antonio Vasquez Intersection, Manila - 7/11 Del Monte Avenue, Quezon City",True
LTFRB,FRISCO-VITO CRUZvia MABINI,LTFRB_PUJ1754,LTFRB_PUJ1754|LTFRB_PUJ1755,2,"HP Village Square, Pablo Ocampo Sr., Manila - 7/11 Del Monte Avenue, Quezon City",True
LTFRB,FTI - Kayaman C,LTFRB_PUJ1344,LTFRB_PUJ1344|LTFRB_PUJ1345,2,"A. Arnaiz Ave / Don Chino Roces Avenue Intersection, Makati City - DBP Ave, Taguig City, Manila, Manila",True
LTFRB,FTI - Navotas Terminal via EDSA,LTFRB_PUB1147,LTFRB_PUB1147|LTFRB_PUB1148,2,"DBP Ave, Taguig City, Manila, Manila - MMDA Navotos Bus Terminal, Circumferential Road 4, Navotas City, Manila",True
LTFRB,FTI - SM Fairview via Lagro Commonwealth,LTFRB_PUB1149,LTFRB_PUB1149|LTFRB_PUB1150,2,"DBP Ave, Taguig City, Manila, Manila - Robinsons Nova Supermarket, Quirino Highway, Caloocan City, Manila",True
LTFRB,"FTI - Tungko, SJDM via Lagro, C'wealth Ave EDSA",LTFRB_PUB1151,LTFRB_PUB1151|LTFRB_PUB1152,2,"DBP Ave, Taguig City, Manila, Manila - Sta. Maria - Tungkong Mangga Rd / Quirino Highway Intersection, City of San Jose del Monte",True
LTFRB,"FTI - Uniwide Coastal Mall via VAB, NAB",LTFRB_PUJ1490,LTFRB_PUJ1490|LTFRB_PUJ1491,2,"Diosdado Macapagal Blvd / Pacific Avenue Intersection, Parañaque City, Manila - DBP Ave, Taguig City, Manila, Manila",True
LTFRB,FTI-Monumento via EDSA,LTFRB_PUB1077,LTFRB_PUB1077|LTFRB_PUB1078,2,"DBP Ave, Taguig City, Manila, Manila - Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City",True
LTFRB,Fairview (Dahlia) - Cubao (Arayat),LTFRB_PUJ1340,LTFRB_PUJ1340|LTFRB_PUJ1341,2,"P. A. Bernardo, Quezon City, Manila - Fairlane / Dahlia Intersection, Quezon City",True
LTFRB,Fairview Wet Market TM Kalaw,LTFRB_PUJ2323,LTFRB_PUJ2323|LTFRB_PUJ2324,2,"Maria Y. Orosa St, Manila - Commonwealth Avenue / Dona Carmen Intersection, Quezon City",True
LTFRB,Forbes Park - Pasay Rd. via Ayala Ave.,LTFRB_PUJ1342,LTFRB_PUJ1342|LTFRB_PUJ1343,2,"McKinley Pkwy, Taguig City, Manila - McKinley Rd, Makati City, Manila",True
LTFRB,Fort Bonifacio (Gate III) - Guadalupe,LTFRB_PUJ1346,LTFRB_PUJ1346|LTFRB_PUJ1347,2,"Bayani Road, Taguig City, Manila - Epifanio de los Santos Avenue, Makati City, Manila",True
LTFRB,Francisco Homes - Cubao,LTFRB_PUJ1352,LTFRB_PUJ1352|LTFRB_PUJ1353,2,"General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila - Most Scared Heart of Jesus Parish, Un-named Road, City of San Jose del Monte",True
LTFRB,Francisco Homes - Philcoa,LTFRB_PUJ1350,LTFRB_PUJ1350|LTFRB_PUJ1351,2,"San Jose Water District, Un-named Road, City of San Jose del Monte - Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila",True
LTFRB,Frisco - Pier South via Sta. Cruz,LTFRB_PUJ1354,LTFRB_PUJ1354|LTFRB_PUJ1355,2,"25th St / Antonio C. Delgado Intersection, Manila - Del Monte Avenue / Roosevelt Avenue Intersection, Quezon City",True
LTFRB,Frisco-Sta Cruz,LTFRB_PUJ2504,LTFRB_PUJ2504|LTFRB_PUJ2505,2,"Leon Guinto Sr., Manila - Roosevelt Avenue / Adams Intersection, Quezon City",True
LTFRB,GATE 5 - GREENHILLS SHOPPING CENTER,LTFRB_PUJ1752,LTFRB_PUJ1752|LTFRB_PUJ1753,2,"N. Western St / Service Rd, San Juan, Manila - Connecticut St / Colombia St, San Juan, Manila",True
LTFRB,"GMA - Plaza Lawton via Ayala, Carmona, SSH",LTFRB_PUB1153,LTFRB_PUB1153|LTFRB_PUB1154,2,"Congressional Rd,  General Mariano Alvarez, Manila - Andres Soriano Jr Ave / Muralla Intersection, Manila",True
LTFRB,GREENFIELDS - SANGANGDAAN,LTFRB_PUJ1806,LTFRB_PUJ1806|LTFRB_PUJ1807,2,"Quirino Highway / Rodriguez Drive Intersection, Quezon City - Bestlink Institute of Information Technology, 121.041724",True
LTFRB,GUADALUPE IBABAW - AYALA,LTFRB_PUJ2157,LTFRB_PUJ2157|LTFRB_PUJ2158,2,"Epifanio de los Santos Avenue, Makati City, Manila - Makati Ave / Ayala Avenue Intersection, Makati City, Manila",True
LTFRB,GUADALUPE-BUTING,LTFRB_PUJ1750,LTFRB_PUJ1750,1,"F. Flores / M. Concepcion Ave Intersection, Pateros, Manila - Sgt. Fabian Yabut Circle / P.Burgos Intersection, Makati City, Manila",False
LTFRB,GUADALUPE-PATEROS via JP RIZAL,LTFRB_PUJ1748,LTFRB_PUJ1748|LTFRB_PUJ1749,2,"J.P. Rizal Extension / Lanzones Intersection, Pateros, Manila - Sgt. Fabian Yabut Circle / P.Burgos Intersection, Makati City, Manila",True
LTFRB,GUDALUPE-FTI via J.P.RIZAL Ext. C5,LTFRB_PUJ1746,LTFRB_PUJ1746|LTFRB_PUJ1747,2,"DBP Ave, Taguig City, Manila, Manila - Epifanio de los Santos Avenue, Makati City, Manila",True
LTFRB,Galas-Barbosa,LTFRB_PUJ2506,LTFRB_PUJ2506|LTFRB_PUJ2507,2,"Vicente G Cruz, Manila - Unang Hakbang / Luzon Ave",True
LTFRB,"Gasak - Recto via Dagat-dagatan, C-3",LTFRB_PUJ1356,LTFRB_PUJ1356|LTFRB_PUJ1357,2,"Quezon Blvd, Manila - Don Bastilio Bautista Boulevard / Gov. W. Pascual Avenue, Malabon City",True
LTFRB,Gasak-Sta Cruz via,LTFRB_PUJ2508,LTFRB_PUJ2508|LTFRB_PUJ2509,2,"Oroquieta, Manila - Heath Centre, Don Bastilio Bautista Boulevard, Malabon City",True
LTFRB,Gate5-Unimart,LTFRB_PUJ2510,LTFRB_PUJ2510|LTFRB_PUJ2511,2,"N. Western St / Service Rd, San Juan, Manila - Anapolis, San Juan, Manila",True
LTFRB,"Golden City Subd. - Molino Market via Talon, Molino Rd.",LTFRB_PUJ1598,LTFRB_PUJ1598|LTFRB_PUJ1599,2,"Paliparan Rd, Lungsod ng Dasmariñas, Manila - Alabang-Zapote Road / Southmall Access Rd Intersection, Muntinlupa City, Manila",True
LTFRB,"Grotto - Baclaran via Commonwealth Ave, Ayala",LTFRB_PUB1155,LTFRB_PUB1155|LTFRB_PUB1156,2,"Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila - Sta. Maria - Tungkong Mangga Rd / Quirino Highway Intersection, City of San Jose del Monte",True
LTFRB,"Grotto - NAIA via EDSA, Ayala, Buendia Extn",LTFRB_PUB1159,LTFRB_PUB1159|LTFRB_PUB1160,2,"Maria, Parañaque City, Manila - Sta. Maria - Tungkong Mangga Rd / Quirino Highway Intersection, City of San Jose del Monte",True
LTFRB,"Grotto - NAIA via EDSA, Fairview",LTFRB_PUB1158,LTFRB_PUB1158,1,"Sta. Maria - Tungkong Mangga Rd / Quirino Highway Intersection, City of San Jose del Monte - Ninoy Aquino Ave, Lungsod ng Pasay, Manila",False
LTFRB,"Guadalupe (ABC) - Brgy. Buting, East Rembo via Kalayaan Ave.",LTFRB_PUJ1362,LTFRB_PUJ1362|LTFRB_PUJ1363,2,"Sgt. Fabian Yabut Circle / P.Burgos Intersection, Makati City, Manila - F. Flores / M. Concepcion Ave Intersection, Pateros, Manila",True
