route_id,route_long_name,avg_headway_min,daily_service_window_hrs,trips_per_day_estimate,weekday_frequency_rows,frequency_source
LTFRB_PUJ2316,Dapitan Libertad via L Guinto,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2317,Don Mariano Marcos Ave Quirino Highway via Tsora,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2318,Don Mariano Marcos Ave Quirino Highway via Tsora,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2319,Ever Gotesco Almar Subd,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2320,Ever Gotesco Almar Subd,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2321,Ever Gotesco Camarin via Zapote,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2322,Ever Gotesco Camarin via Zapote,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2323,Fairview Wet Market TM Kalaw,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2324,Fairview Wet Market TM Kalaw,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2325,Guadalupe Cartimar via Roxas Blvd,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2326,Guadalupe Cartimar via Roxas Blvd,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2327,Guadalupe Delpan MRT,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2329,Imus Zapote,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2330,Imus Zapote,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2331,Karuhatan Sta Cruz via Fuentes,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2332,Karuhatan Sta Cruz via Fuentes,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2333,Karuhatan Ugong,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2334,Karuhatan Ugong,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2335,Kiko Camarin SM Fairview via Maligaya Park,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2336,Kiko Camarin SM Fairview via Maligaya Park,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2337,Landmark Puregold Loop,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2338,Landmark Puregold Loop,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2339,Lealtad P Miranda,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2340,Lealtad P Miranda,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2341,Libertad MCU viia Taft Ave,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2342,Libertad MCU viia Taft Ave,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2343,Malinta Bagbaguin,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2344,Malinta Bagbaguin,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2345,Malolos BBB (Val) via MacArthur Highway,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2346,Malolos BBB (Val) via MacArthur Highway,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2347,Marikina City SM Santolan LRT,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2348,Marikina City SM Santolan LRT,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2349,Montalban San Rafael,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2350,Montalban San Rafael,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2351,Montalban Wawa,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2352,Montalban Wawa,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2353,Nagtahan RTDA Pandacan,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2354,Nagtahan RTDA Pandacan,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2355,Namayan Vergara,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2356,Namayan Vergara,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2357,Napocor Vill NIA Vill Tandang Sora,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2358,Napocor Vill NIA Vill Tandang Sora,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2359,Navotas Recto,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2360,Navotas Recto,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2361,North Harbor Sta Mesa via Magsaysay,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2362,North Harbor Sta Mesa via Magsaysay,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2363,Novaliches BF Homes,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2364,Novaliches BF Homes,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2365,Novaliches Bignay vice versa,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2366,Novaliches Bignay vice versa,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2367,Novaliches Grotto (SJDM),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2368,Novaliches Grotto (SJDM),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2369,Novaliches Palmera (SJDM),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2370,Novaliches Palmera (SJDM),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2371,Old Pque Bldg San Antonio Valley,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2372,Old Pque Bldg San Antonio Valley,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2373,Ortigas Complex Robinsons Galleria,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2376,PagAsa Pier South via Qave,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2377,PagAsa Pier South via Qave,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2378,Pandacan Pier South,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2379,Pandacan Pier South,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2380,Pasay RTDA Monumento via Taft Ave JA Santos,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2381,Pasay RTDA Monumento via Taft Ave JA Santos,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2382,Pasay RTDA QI via L Guinto,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2383,Pasay RTDA QI via L Guinto,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2384,Pasay RTDA Sucat via SSH,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2385,Pasay RTDA Sucat via SSH,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2386,Pfaura San Andres via M Adriatico,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2387,Pfaura San Andres via M Adriatico,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2388,Pier South via Road 10,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2389,Pier South via Road 10,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2390,Pier South via Road 10,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2392,Plaridel BBB (Val) via MacArthur Highway,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2393,Plaza Miranda OPiers via Vitas,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2394,Plaza Miranda OPiers via Vitas,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2395,Polo Sangandaan via Tenejeros,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2396,Polo Sangandaan via Tenejeros,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2397,Proj 6 Recto via Espana QAve,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2398,Proj 6 Recto via Espana QAve,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2399,QI Kalaw,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2400,QI Kalaw,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2401,Quezon Ave LRT 5th Avenue Caloocan,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2403,Quiapo (Barbosa) San Juan via Legarda,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2404,Quiapo (Barbosa) San Juan via Legarda,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2405,Quiapo Sangandaan via Evangelista,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2406,Quiapo Sangandaan via Evangelista,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2407,Resettlement Zapote (DBB),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2408,Resettlement Zapote (DBB),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2409,Salcedo Amorsolo LegaspiVill Landmark,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2410,Salcedo Amorsolo LegaspiVill Landmark,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2411,Sampol Meycauayan via San Jose,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2412,Sampol Meycauayan via San Jose,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2413,San Andres via P Faura,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2414,San Andres via P Faura,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2415,Sapang Palay Jordan Plains via Quirino Highway,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2416,Sapang Palay Jordan Plains via Quirino Highway,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2417,Sapang Palay Jordan Plains via Quirino Highway,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2418,Sapang Palay Jordan Plains via Quirino Highway,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2419,SM Fairview Capitol Homes,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2420,SM Fairview Capitol Homes,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2421,SM MOA NAIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2422,SM MOA NAIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2423,Soldier Hills II Talon (Las Pinas),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2424,Soldier Hills II Talon (Las Pinas),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2425,Soldier Hills Ph IV Talon via Alvarez,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2426,Soldier Hills Ph IV Talon via Alvarez,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2427,Soldier Hills Ph IV Talon via Alvarez,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2428,Sta Ana P Faura,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2429,Sta Ana P Faura,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2431,Sta Maria Malinta via McArthur,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2432,Talayan Vill A Bonifacio 5th Ave,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2433,Talayan Vill A Bonifacio 5th Ave,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2436,Tanay Pasig (Palengke),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2437,Tanay Pasig (Palengke),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2438,Tandang Sora Mindanao Ave,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2439,Tandang Sora Mindanao Ave,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2440,Tayuman LRT Pilapil,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2441,Tayuman LRT Pilapil,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2442,Treze Martirez Zapote (Las Pinas),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2443,Treze Martirez Zapote (Las Pinas),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2444,Ugong Pasig via Pasig Market,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2445,Ugong Pasig via Pasig Market,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2446,Victoria Homes Subd Alabang Terminal via DH,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2447,Victoria Homes Subd Alabang Terminal via DH,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2448,A Rivera Plaza Dela Barca via J Santo,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2449,A Rivera Plaza Dela Barca via J Santo,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2450,Alabang-Bbayan via Bicutan,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2451,Alabang-Bbayan via Bicutan,,,,,
LTFRB_PUJ2452,Alabang Pasay Rtda,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2453,Alabang Pasay Rtda,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2454,Alabang Almanza,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2455,Alabang Almanza,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2456,Alabang Baclaran via Coastal,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2457,Alabang Baclaran via Coastal,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2458,Alabang Binan via National Road,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2459,Alabang Binan via National Road,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2460,Angono-agora market,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2461,Angono-agora market,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2462,Angono-Cainta Junction via Taytay,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2463,Angono-Cainta Junction via Taytay,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2464,Angono-Pasig,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2465,Angono-Pasig,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2466,Angono Rosario,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2467,Angono Rosario,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2468,Anonas via vluna,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2469,Anonas via vluna,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2470,Antipolo-Pasig,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2471,Antipolo-Pasig,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2472,Baclaran Divisoria via L Guinto,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2473,Baclaran Divisoria via L Guinto,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2474,Baliwag Bocaue,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2475,Baliwag Bocaue,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2476,Baliwag Malinta,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2477,Baliwag Malinta,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2480,BBB Tullahan Recto via F Huertas Oroqueta,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2481,BBB Tullahan Recto via F Huertas Oroqueta,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2482,BBB Tullahan Sta Cruz,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2483,BBB Tullahan Sta Cruz,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2484,BBB Malolos via McArthur Hway,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2485,BBB Malolos via McArthur Hway,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2486,Binangonan-Cainta,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2487,Binangonan-Cainta,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2488,Binangonan-EDSA Shaw via Angono,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2489,Binangonan-EDSA Shaw via Angono,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2490,Binangonan-Rosario,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2491,Binangonan-Rosario,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2492,Binangonan-Shaw Blvd,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2493,Binangonan-Shaw Blvd,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2494,Binangonan-Taytay via Angono,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2495,Binangonan-Taytay via Angono,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2496,Cainta Junction Cubao via Imelda Avenue,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2497,Cainta Junction Cubao via Imelda Avenue,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2498,Escolta-Libertad via Mabini,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2499,Escolta-Libertad via Mabini,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2500,Escolta-MCU via GDelMundo,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2501,Escolta-MCU via GDelMundo,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2502,Espana-Rtda-Pier,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2503,Espana-Rtda-Pier,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2504,Frisco-Sta Cruz,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2505,Frisco-Sta Cruz,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2506,Galas-Barbosa,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2507,Galas-Barbosa,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2508,Gasak-Sta Cruz via,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2509,Gasak-Sta Cruz via,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2510,Gate5-Unimart,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2511,Gate5-Unimart,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2512,Kalentong-Malinao,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2513,Kalentong-Malinao,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2514,Kalentong-Sierra Madre via 9dePebrero,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2515,Kalentong-Sierra Madre via 9dePebrero,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2516,Kalentong JRC-Namayan via P Martinez,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2517,Kalentong JRC-Namayan via P Martinez,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2518,Kanlaon-Del Monte via Mayon,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2519,Kanlaon-Del Monte via Mayon,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2520,Karuhatan Monumento,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2521,Karuhatan Monumento,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2522,Lagro-SM Fairview,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2523,Lagro-SM Fairview,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2524,Libertad-PCampa,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2525,Libertad-PCampa,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2526,Malabon Paco (Obando),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2527,Malabon Paco (Obando),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2528,Malinta-Rizal Ave via Banal,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2529,Malinta-Rizal Ave via Banal,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2530,Malinta-Sta Cruz,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2531,Malinta-Sta Cruz,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2532,Malinta Hagonoy via MacArthur Highway,1.0,17.0,1020.0,3.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2533,Malinta Hagonoy via MacArthur Highway,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2535,Malinta Hagonoy via Meycauayan,1.0,17.0,1020.0,3.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2536,Malinta Meycauayan v F De Leon,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2537,Malinta Meycauayan v F De Leon,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2538,Malinta Pier via Monumento,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2539,Malinta Pier via Monumento,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2540,Malinta Recto via F Huertas,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2541,Malinta Recto via F Huertas,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2543,Malinta Sta. Maria via McArthur,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2544,Meycauayan Malolos,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2545,Meycauayan Malolos,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2546,Meycauayan Plaridel,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2547,Meycauayan Plaridel,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2548,Meycauayan Recto via BBB Monumento,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2549,Meycauayan Recto via BBB Monumento,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2550,Molino-Soldiers Hills,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2551,Molino-Zapote,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
