route_id,historic_daily_vehicle_km_proxy,ml_service_intensity_prediction,ml_model_version,ml_model_meaningful_vs_baseline,daily_vkt,service_intensity_source,service_intensity_claim_status,ml_service_intensity_used,electrified_vkt_low,diesel_liters_avoided_low,electricity_kwh_day_low,baseline_co2e_kg_day_low,grid_co2e_kg_day_low,net_co2e_avoided_kg_day_low,net_co2e_avoided_t_year_low,electrified_vkt_base,diesel_liters_avoided_base,electricity_kwh_day_base,baseline_co2e_kg_day_base,grid_co2e_kg_day_base,net_co2e_avoided_kg_day_base,net_co2e_avoided_t_year_base,electrified_vkt_high,diesel_liters_avoided_high,electricity_kwh_day_high,baseline_co2e_kg_day_high,grid_co2e_kg_day_high,net_co2e_avoided_kg_day_high,net_co2e_avoided_t_year_high,climate_impact_score,climate_assumption_set,impact_is_scenario_not_measurement,climate_claim_status,climate_source_ids,grid_kgco2e_per_kwh_current,grid_kgco2e_per_kwh_low,grid_kgco2e_per_kwh_base,grid_kgco2e_per_kwh_high,operating_days_per_year,electrification_share_low,electrification_share_base,electrification_share_high
LTFRB_PUJ1532,13740.42,13811.41,service-v1-266e0b1d,True,13740.42,historic_gtfs_service_activity_proxy,DERIVED,False,4122.126,687.021,4809.147,1841.216,3453.448,-1612.232,-483.67,6870.21,1374.042,5725.175,3682.433,3148.846,533.586,160.076,9618.294,2404.574,5877.846,6444.257,2057.246,4387.011,1316.103,42.0,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1533,13362.0,13297.625,service-v1-266e0b1d,True,13362.0,historic_gtfs_service_activity_proxy,DERIVED,False,4008.6,668.1,4676.7,1790.508,3358.338,-1567.83,-470.349,6681.0,1336.2,5567.5,3581.016,3062.125,518.891,155.667,9353.4,2338.35,5715.967,6266.778,2000.588,4266.19,1279.857,40.81,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1534,15854.88,16102.307,service-v1-266e0b1d,True,15854.88,historic_gtfs_service_activity_proxy,DERIVED,False,4756.464,792.744,5549.208,2124.554,3984.886,-1860.332,-558.1,7927.44,1585.488,6606.2,4249.108,3633.41,615.698,184.709,11098.416,2774.604,6782.365,7435.939,2373.828,5062.111,1518.633,48.66,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1535,14578.86,14666.698,service-v1-266e0b1d,True,14578.86,historic_gtfs_service_activity_proxy,DERIVED,False,4373.658,728.943,5102.601,1953.567,3664.178,-1710.611,-513.183,7289.43,1457.886,6074.525,3907.134,3340.989,566.146,169.844,10205.202,2551.3,6236.512,6837.485,2182.779,4654.706,1396.412,44.64,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1536,6725.88,6788.031,service-v1-266e0b1d,True,6725.88,historic_gtfs_service_activity_proxy,DERIVED,False,2017.764,336.294,2354.058,901.268,1690.449,-789.181,-236.754,3362.94,672.588,2802.45,1802.536,1541.348,261.188,78.357,4708.116,1177.029,2877.182,3154.438,1007.014,2147.424,644.227,19.92,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1537,5338.68,5448.489,service-v1-266e0b1d,True,5338.68,historic_gtfs_service_activity_proxy,DERIVED,False,1601.604,266.934,1868.538,715.383,1341.797,-626.414,-187.924,2669.34,533.868,2224.45,1430.766,1223.448,207.319,62.196,3737.076,934.269,2283.769,2503.841,799.319,1704.522,511.357,15.55,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1538,13008.06,12963.002,service-v1-266e0b1d,True,13008.06,historic_gtfs_service_activity_proxy,DERIVED,False,3902.418,650.403,4552.821,1743.08,3269.381,-1526.301,-457.89,6504.03,1300.806,5420.025,3486.16,2981.014,505.146,151.544,9105.642,2276.41,5564.559,6100.78,1947.596,4153.184,1245.955,39.69,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1539,11421.96,11536.504,service-v1-266e0b1d,True,11421.96,historic_gtfs_service_activity_proxy,DERIVED,False,3426.588,571.098,3997.686,1530.543,2870.738,-1340.196,-402.059,5710.98,1142.196,4759.15,3061.085,2617.532,443.553,133.066,7995.372,1998.843,4886.061,5356.899,1710.121,3646.778,1094.033,34.7,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1540,16175.16,16014.807,service-v1-266e0b1d,True,16175.16,historic_gtfs_service_activity_proxy,DERIVED,False,4852.548,808.758,5661.306,2167.471,4065.384,-1897.912,-569.374,8087.58,1617.516,6739.65,4334.943,3706.808,628.135,188.441,11322.612,2830.653,6919.374,7586.15,2421.781,5164.369,1549.311,49.67,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1542,11195.52,11151.767,service-v1-266e0b1d,True,11195.52,historic_gtfs_service_activity_proxy,DERIVED,False,3358.656,559.776,3918.432,1500.2,2813.826,-1313.626,-394.088,5597.76,1119.552,4664.8,3000.399,2565.64,434.759,130.428,7836.864,1959.216,4789.195,5250.699,1676.218,3574.481,1072.344,33.99,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1543,12724.5,12913.591,service-v1-266e0b1d,True,12724.5,historic_gtfs_service_activity_proxy,DERIVED,False,3817.35,636.225,4453.575,1705.083,3198.112,-1493.029,-447.909,6362.25,1272.45,5301.875,3410.166,2916.031,494.135,148.24,8907.15,2226.788,5443.258,5967.79,1905.14,4062.65,1218.795,38.8,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1544,16656.6,16717.437,service-v1-266e0b1d,True,16656.6,historic_gtfs_service_activity_proxy,DERIVED,False,4996.98,832.83,5829.81,2231.984,4186.387,-1954.402,-586.321,8328.3,1665.66,6940.25,4463.969,3817.138,646.831,194.049,11659.62,2914.905,7125.323,7811.945,2493.863,5318.082,1595.425,51.18,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1545,15978.3,16020.854,service-v1-266e0b1d,True,15978.3,historic_gtfs_service_activity_proxy,DERIVED,False,4793.49,798.915,5592.405,2141.092,4015.906,-1874.814,-562.444,7989.15,1597.83,6657.625,4282.184,3661.694,620.491,186.147,11184.81,2796.202,6835.162,7493.823,2392.307,5101.516,1530.455,49.05,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1547,7724.46,7760.064,service-v1-266e0b1d,True,7724.46,historic_gtfs_service_activity_proxy,DERIVED,False,2317.338,386.223,2703.561,1035.078,1941.427,-906.35,-271.905,3862.23,772.446,3218.525,2070.155,1770.189,299.967,89.99,5407.122,1351.78,3304.352,3622.772,1156.523,2466.248,739.875,23.06,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1548,3419.04,3440.657,service-v1-266e0b1d,True,3419.04,historic_gtfs_service_activity_proxy,DERIVED,False,1025.712,170.952,1196.664,458.151,859.324,-401.173,-120.352,1709.52,341.904,1424.6,916.303,783.53,132.773,39.832,2393.328,598.332,1462.589,1603.53,511.906,1091.623,327.487,9.51,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1549,3747.48,3766.886,service-v1-266e0b1d,True,3747.48,historic_gtfs_service_activity_proxy,DERIVED,False,1124.244,187.374,1311.618,502.162,941.873,-439.711,-131.913,1873.74,374.748,1561.45,1004.325,858.798,145.527,43.658,2623.236,655.809,1603.089,1757.568,561.081,1196.487,358.946,10.54,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1550,11712.66,11740.165,service-v1-266e0b1d,True,11712.66,historic_gtfs_service_activity_proxy,DERIVED,False,3513.798,585.633,4099.431,1569.496,2943.801,-1374.305,-412.291,5856.33,1171.266,4880.275,3138.993,2684.151,454.842,136.452,8198.862,2049.715,5010.416,5493.238,1753.645,3739.592,1121.878,35.62,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1551,11712.66,11740.165,service-v1-266e0b1d,True,11712.66,historic_gtfs_service_activity_proxy,DERIVED,False,3513.798,585.633,4099.431,1569.496,2943.801,-1374.305,-412.291,5856.33,1171.266,4880.275,3138.993,2684.151,454.842,136.452,8198.862,2049.715,5010.416,5493.238,1753.645,3739.592,1121.878,35.62,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1552,13109.04,13090.299,service-v1-266e0b1d,True,13109.04,historic_gtfs_service_activity_proxy,DERIVED,False,3932.712,655.452,4588.164,1756.611,3294.761,-1538.149,-461.445,6554.52,1310.904,5462.1,3513.223,3004.155,509.068,152.72,9176.328,2294.082,5607.756,6148.14,1962.715,4185.425,1255.628,40.01,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1554,2934.54,3012.988,service-v1-266e0b1d,True,2934.54,historic_gtfs_service_activity_proxy,DERIVED,False,880.362,146.727,1027.089,393.228,737.553,-344.324,-103.297,1467.27,293.454,1222.725,786.457,672.499,113.958,34.187,2054.178,513.544,1255.331,1376.299,439.366,936.933,281.08,7.98,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1555,3575.1,3565.759,service-v1-266e0b1d,True,3575.1,historic_gtfs_service_activity_proxy,DERIVED,False,1072.53,178.755,1251.285,479.063,898.548,-419.484,-125.845,1787.55,357.51,1489.625,958.127,819.294,138.833,41.65,2502.57,625.642,1529.348,1676.722,535.272,1141.45,342.435,10.0,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1557,15013.38,14760.252,service-v1-266e0b1d,True,15013.38,historic_gtfs_service_activity_proxy,DERIVED,False,4504.014,750.669,5254.683,2011.793,3773.388,-1761.595,-528.478,7506.69,1501.338,6255.575,4023.586,3440.566,583.02,174.906,10509.366,2627.341,6422.39,7041.275,2247.837,4793.439,1438.032,46.01,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1558,11471.94,11552.923,service-v1-266e0b1d,True,11471.94,historic_gtfs_service_activity_proxy,DERIVED,False,3441.582,573.597,4015.179,1537.24,2883.3,-1346.06,-403.818,5735.97,1147.194,4779.975,3074.48,2628.986,445.494,133.648,8030.358,2007.59,4907.441,5380.34,1717.604,3662.736,1098.821,34.86,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1559,13204.92,13074.244,service-v1-266e0b1d,True,13204.92,historic_gtfs_service_activity_proxy,DERIVED,False,3961.476,660.246,4621.722,1769.459,3318.859,-1549.399,-464.82,6602.46,1320.492,5502.05,3538.919,3026.128,512.791,153.837,9243.444,2310.861,5648.771,6193.107,1977.07,4216.038,1264.811,40.31,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1560,15796.74,15677.343,service-v1-266e0b1d,True,15796.74,historic_gtfs_service_activity_proxy,DERIVED,False,4739.022,789.837,5528.859,2116.763,3970.274,-1853.51,-556.053,7898.37,1579.674,6581.975,4233.526,3620.086,613.44,184.032,11057.718,2764.429,6757.494,7408.671,2365.123,5043.548,1513.064,48.47,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1561,16026.24,15826.298,service-v1-266e0b1d,True,16026.24,historic_gtfs_service_activity_proxy,DERIVED,False,4807.872,801.312,5609.184,2147.516,4027.955,-1880.439,-564.132,8013.12,1602.624,6677.6,4295.032,3672.68,622.352,186.706,11218.368,2804.592,6855.669,7516.307,2399.484,5116.822,1535.047,49.2,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1562,7215.48,7033.179,service-v1-266e0b1d,True,7215.48,historic_gtfs_service_activity_proxy,DERIVED,False,2164.644,360.774,2525.418,966.874,1813.503,-846.628,-253.989,3607.74,721.548,3006.45,1933.749,1653.548,280.201,84.06,5050.836,1262.709,3086.622,3384.06,1080.318,2303.742,691.123,21.46,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1563,7057.379999999999,6869.359,service-v1-266e0b1d,True,7057.379999999999,historic_gtfs_service_activity_proxy,DERIVED,False,2117.214,352.869,2470.083,945.689,1773.767,-828.078,-248.423,3528.69,705.738,2940.575,1891.378,1617.316,274.062,82.218,4940.166,1235.041,3018.99,3309.911,1056.647,2253.265,675.979,20.96,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1564,6442.32,6419.837,service-v1-266e0b1d,True,6442.32,historic_gtfs_service_activity_proxy,DERIVED,False,1932.696,322.116,2254.812,863.271,1619.18,-755.91,-226.773,3221.16,644.232,2684.3,1726.542,1476.365,250.177,75.053,4509.624,1127.406,2755.881,3021.448,964.558,2056.89,617.067,19.02,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1565,6367.860000000001,6406.903,service-v1-266e0b1d,True,6367.860000000001,historic_gtfs_service_activity_proxy,DERIVED,False,1910.358,318.393,2228.751,853.293,1600.466,-747.173,-224.152,3183.93,636.786,2653.275,1706.586,1459.301,247.285,74.186,4457.502,1114.376,2724.029,2986.526,953.41,2033.116,609.935,18.79,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1566,2321.52,2499.373,service-v1-266e0b1d,True,2321.52,historic_gtfs_service_activity_proxy,DERIVED,False,696.456,116.076,812.532,311.084,583.479,-272.396,-81.719,1160.76,232.152,967.3,622.167,532.015,90.152,27.046,1625.064,406.266,993.095,1088.793,347.583,741.21,222.363,6.05,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1567,2849.88,2911.871,service-v1-266e0b1d,True,2849.88,historic_gtfs_service_activity_proxy,DERIVED,False,854.964,142.494,997.458,381.884,716.275,-334.391,-100.317,1424.94,284.988,1187.45,763.768,653.098,110.67,33.201,1994.916,498.729,1219.115,1336.594,426.69,909.903,272.971,7.71,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1568,3078.36,3127.444,service-v1-266e0b1d,True,3078.36,historic_gtfs_service_activity_proxy,DERIVED,False,923.508,153.918,1077.426,412.5,773.7,-361.199,-108.36,1539.18,307.836,1282.65,825.0,705.458,119.543,35.863,2154.852,538.713,1316.854,1443.751,460.899,982.852,294.856,8.43,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1569,2487.78,2486.881,service-v1-266e0b1d,True,2487.78,historic_gtfs_service_activity_proxy,DERIVED,False,746.334,124.389,870.723,333.363,625.266,-291.904,-87.571,1243.89,248.778,1036.575,666.725,570.116,96.609,28.983,1741.446,435.362,1064.217,1166.769,372.476,794.293,238.288,6.57,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1570,1495.32,1648.491,service-v1-266e0b1d,True,1495.32,historic_gtfs_service_activity_proxy,DERIVED,False,448.596,74.766,523.362,200.373,375.826,-175.453,-52.636,747.66,149.532,623.05,400.746,342.678,58.068,17.42,1046.724,261.681,639.665,701.305,223.883,477.422,143.227,3.45,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1571,1348.44,1369.974,service-v1-266e0b1d,True,1348.44,historic_gtfs_service_activity_proxy,DERIVED,False,404.532,67.422,471.954,180.691,338.91,-158.219,-47.466,674.22,134.844,561.85,361.382,309.018,52.364,15.709,943.908,235.977,576.833,632.418,201.891,430.527,129.158,2.99,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1572,6013.92,5953.392,service-v1-266e0b1d,True,6013.92,historic_gtfs_service_activity_proxy,DERIVED,False,1804.176,300.696,2104.872,805.865,1511.509,-705.643,-211.693,3006.96,601.392,2505.8,1611.731,1378.19,233.541,70.062,4209.744,1052.436,2572.621,2820.528,900.417,1920.111,576.033,17.67,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1573,5855.82,5826.638,service-v1-266e0b1d,True,5855.82,historic_gtfs_service_activity_proxy,DERIVED,False,1756.746,292.791,2049.537,784.68,1471.773,-687.093,-206.128,2927.91,585.582,2439.925,1569.36,1341.959,227.401,68.22,4099.074,1024.768,2504.99,2746.38,876.746,1869.633,560.89,17.18,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1574,6740.16,6685.844,service-v1-266e0b1d,True,6740.16,historic_gtfs_service_activity_proxy,DERIVED,False,2022.048,337.008,2359.056,903.181,1694.038,-790.857,-237.257,3370.08,674.016,2808.4,1806.363,1544.62,261.743,78.523,4718.112,1179.528,2883.291,3161.135,1009.152,2151.983,645.595,19.96,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1575,5691.6,5614.128,service-v1-266e0b1d,True,5691.6,historic_gtfs_service_activity_proxy,DERIVED,False,1707.48,284.58,1992.06,762.674,1430.498,-667.824,-200.347,2845.8,569.16,2371.5,1525.349,1304.325,221.024,66.307,3984.12,996.03,2434.74,2669.36,852.159,1817.201,545.16,16.66,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1576,19312.68,19177.928,service-v1-266e0b1d,True,19312.68,historic_gtfs_service_activity_proxy,DERIVED,False,5793.804,965.634,6759.438,2587.899,4853.952,-2266.053,-679.816,9656.34,1931.268,8046.95,5175.798,4425.822,749.976,224.993,13518.876,3379.719,8261.535,9057.647,2891.537,6166.11,1849.833,59.54,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1577,19476.9,19411.219,service-v1-266e0b1d,True,19476.9,historic_gtfs_service_activity_proxy,DERIVED,False,5843.07,973.845,6816.915,2609.905,4895.227,-2285.322,-685.597,9738.45,1947.69,8115.375,5219.809,4463.456,756.353,226.906,13633.83,3408.458,8331.785,9134.666,2916.125,6218.541,1865.562,60.06,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1578,7478.639999999999,7359.516,service-v1-266e0b1d,True,7478.639999999999,historic_gtfs_service_activity_proxy,DERIVED,False,2243.592,373.932,2617.524,1002.138,1879.644,-877.506,-263.252,3739.32,747.864,3116.1,2004.276,1713.855,290.421,87.126,5235.048,1308.762,3199.196,3507.482,1119.719,2387.764,716.329,22.29,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1580,15712.08,15813.017,service-v1-266e0b1d,True,15712.08,historic_gtfs_service_activity_proxy,DERIVED,False,4713.624,785.604,5499.228,2105.419,3948.996,-1843.577,-553.073,7856.04,1571.208,6546.7,4210.837,3600.685,610.152,183.046,10998.456,2749.614,6721.279,7368.966,2352.448,5016.518,1504.955,48.21,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1581,15351.0,15255.62,service-v1-266e0b1d,True,15351.0,historic_gtfs_service_activity_proxy,DERIVED,False,4605.3,767.55,5372.85,2057.034,3858.244,-1801.21,-540.363,7675.5,1535.1,6396.25,4114.068,3517.938,596.13,178.839,10745.7,2686.425,6566.817,7199.619,2298.386,4901.233,1470.37,47.07,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1582,4646.099999999999,4609.62,service-v1-266e0b1d,True,4646.099999999999,historic_gtfs_service_activity_proxy,DERIVED,False,1393.83,232.305,1626.135,622.577,1167.728,-545.15,-163.545,2323.05,464.61,1935.875,1245.155,1064.731,180.424,54.127,3252.27,813.067,1987.498,2179.021,695.624,1483.396,445.019,13.37,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1583,6259.74,6113.255,service-v1-266e0b1d,True,6259.74,historic_gtfs_service_activity_proxy,DERIVED,False,1877.922,312.987,2190.909,838.805,1573.292,-734.487,-220.346,3129.87,625.974,2608.225,1677.61,1434.524,243.087,72.926,4381.818,1095.454,2677.778,2935.818,937.222,1998.596,599.579,18.45,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1584,2305.2,2291.043,service-v1-266e0b1d,True,2305.2,historic_gtfs_service_activity_proxy,DERIVED,False,691.56,115.26,806.82,308.897,579.377,-270.481,-81.144,1152.6,230.52,960.5,617.794,528.275,89.519,26.856,1613.64,403.41,986.113,1081.139,345.14,735.999,220.8,6.0,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1585,1954.32,1871.252,service-v1-266e0b1d,True,1954.32,historic_gtfs_service_activity_proxy,DERIVED,False,586.296,97.716,684.012,261.879,491.189,-229.31,-68.793,977.16,195.432,814.3,523.758,447.865,75.893,22.768,1368.024,342.006,836.015,916.576,292.605,623.971,187.191,4.89,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
